id,collection,dc.contributor.author,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued,dc.date.issued[],dc.description.provenance[en],dc.identifier.uri,dc.subject[],dc.title[],dc.title[en_US]
"d28aa6ec-c551-417e-828b-8e691dfb9e24","108/45",,"ARDE SPEC 230","2021-06-08T06:51:01Z","2016-11-24T06:07:59Z","2021-06-08T06:51:01Z","2016-11-24T06:07:59Z",,"1977","Made available in DSpace on 2016-11-24T06:07:59Z (GMT). No. of bitstreams: 1
ss00250.pdf: 845513 bytes, checksum: 97f3837d7e78c1496925f3db8ba490e0 (MD5)
  Previous issue date: 1977||Made available in DSpace on 2021-06-08T06:51:01Z (GMT). No. of bitstreams: 1
ss00250.pdf: 845513 bytes, checksum: 97f3837d7e78c1496925f3db8ba490e0 (MD5)
  Previous issue date: 1977","http://localhost:8080/xmlui/handle/108/358","ARDE/SPECN/230||ardedig","CARTRIDGE ELECTRIC OPERATING FIRE EXTINGUISHER 2 PIN NO.3 MK.3 FILLED",
"d32e4a35-7df2-43c3-8fd3-ece905c68caf","108/45",,"ARDE SPEC 170","2021-06-08T06:52:20Z","2016-11-24T06:08:24Z","2021-06-08T06:52:20Z","2016-11-24T06:08:24Z",,"1979","Made available in DSpace on 2016-11-24T06:08:24Z (GMT). No. of bitstreams: 1
ss00203.pdf: 5126309 bytes, checksum: b2bd011d4f3d28e232fd3749bbe8a588 (MD5)
  Previous issue date: 1979||Made available in DSpace on 2021-06-08T06:52:20Z (GMT). No. of bitstreams: 1
ss00203.pdf: 5126309 bytes, checksum: b2bd011d4f3d28e232fd3749bbe8a588 (MD5)
  Previous issue date: 1979","http://localhost:8080/xmlui/handle/108/528","ARDE/SPECN/170||ardedig","TEST CAP FIRING MECHANISM NO.1 MK.1 (312K/15) FILLED",
"d3b7b980-31b2-482e-9e6f-2ff36c51a1de","108/45",,"ARDE PS 14","2021-06-08T06:48:07Z","2016-11-24T06:07:30Z","2021-06-08T06:48:07Z","2016-11-24T06:07:30Z",,,"Made available in DSpace on 2016-11-24T06:07:30Z (GMT). No. of bitstreams: 1
ss00369.pdf: 1438509 bytes, checksum: 5f82e65f0b5a55943828e8ae91bc3a43 (MD5)||Made available in DSpace on 2021-06-08T06:48:07Z (GMT). No. of bitstreams: 1
ss00369.pdf: 1438509 bytes, checksum: 5f82e65f0b5a55943828e8ae91bc3a43 (MD5)","http://localhost:8080/xmlui/handle/108/174","ardedig","GRENADE HAND TEAR GAS",
"d3ea03a2-3477-49e5-af14-7c14ba5303f4","108/45",,"ARDE PS 134","2021-06-08T06:51:05Z","2016-11-24T06:08:00Z","2021-06-08T06:51:05Z","2016-11-24T06:08:00Z",,,"Made available in DSpace on 2016-11-24T06:08:00Z (GMT). No. of bitstreams: 1
ss00457.pdf: 17003669 bytes, checksum: 9498ca4cfbb62ed713ce756e3b35dfe1 (MD5)||Made available in DSpace on 2021-06-08T06:51:05Z (GMT). No. of bitstreams: 1
ss00457.pdf: 17003669 bytes, checksum: 9498ca4cfbb62ed713ce756e3b35dfe1 (MD5)","http://localhost:8080/xmlui/handle/108/368","ardedig","FUZE FOR MINE ANTI-TANK NON-DETECTABLE MK.III BAR FILLED",
"d4bc38be-b624-4f10-9737-dae7b39dca61","108/45",,"ARDE SPEC 5","2021-06-08T06:48:27Z","2016-11-24T06:07:31Z","2021-06-08T06:48:27Z","2016-11-24T06:07:31Z",,"1959","Made available in DSpace on 2016-11-24T06:07:31Z (GMT). No. of bitstreams: 1
ss00005.pdf: 6453942 bytes, checksum: f82a37b01a60257c75f73d151371adf2 (MD5)
  Previous issue date: 1959||Made available in DSpace on 2021-06-08T06:48:27Z (GMT). No. of bitstreams: 1
ss00005.pdf: 6453942 bytes, checksum: f82a37b01a60257c75f73d151371adf2 (MD5)
  Previous issue date: 1959","http://localhost:8080/xmlui/handle/108/181","ARDE/SPECN/5||ardedig","CASE CARTRIDGE RCL QF 106MM B/L/ BRASS",
"d4e9a02e-0b8f-4423-b00f-2d42e87c09fd","108/45",,"ARDE PS 157  &  158","2021-06-08T06:48:14Z","2016-11-24T06:07:27Z","2021-06-08T06:48:14Z","2016-11-24T06:07:27Z",,"1990","Made available in DSpace on 2016-11-24T06:07:27Z (GMT). No. of bitstreams: 1
ss00099.pdf: 10819902 bytes, checksum: 9c1e2a286a7e5f6164988c96a7df2684 (MD5)
  Previous issue date: 1990||Made available in DSpace on 2021-06-08T06:48:14Z (GMT). No. of bitstreams: 1
ss00099.pdf: 10819902 bytes, checksum: 9c1e2a286a7e5f6164988c96a7df2684 (MD5)
  Previous issue date: 1990","http://localhost:8080/xmlui/handle/108/158","ardedig","EXPLOSIVE BOLT FOR CHETAK HELICOPTER:SCHEDULE OF PROOF AND SENTENCING CONDITIONS",
"d5d7299a-0d88-44f5-80db-0b32961eb8df","108/45",,"ARDE PS 160","2021-06-08T06:52:27Z","2016-11-24T06:07:11Z","2021-06-08T06:52:27Z","2016-11-24T06:07:11Z",,"1984","Made available in DSpace on 2016-11-24T06:07:11Z (GMT). No. of bitstreams: 1
ss00471.pdf: 1307490 bytes, checksum: e7b88dc73031b8220b9aa04bc9fced5c (MD5)
  Previous issue date: 1984||Made available in DSpace on 2021-06-08T06:52:27Z (GMT). No. of bitstreams: 1
ss00471.pdf: 1307490 bytes, checksum: e7b88dc73031b8220b9aa04bc9fced5c (MD5)
  Previous issue date: 1984","http://localhost:8080/xmlui/handle/108/60","ardedig","PREFRAGMENTED HE SHELL 76.2MM EMPTY",
"d6a9cbff-2c24-436e-9f38-f46eda7745b4","108/45",,"ARDE PS 57","2021-06-08T06:49:34Z","2016-11-24T06:07:07Z","2021-06-08T06:49:34Z","2016-11-24T06:07:07Z",,"1973","Made available in DSpace on 2016-11-24T06:07:07Z (GMT). No. of bitstreams: 1
ss00386.pdf: 3034072 bytes, checksum: dfe61de38595fa7aeecafa30542c9f2b (MD5)
  Previous issue date: 1973||Made available in DSpace on 2021-06-08T06:49:34Z (GMT). No. of bitstreams: 1
ss00386.pdf: 3034072 bytes, checksum: dfe61de38595fa7aeecafa30542c9f2b (MD5)
  Previous issue date: 1973","http://localhost:8080/xmlui/handle/108/123542","ardedig","SHOT QF 75/24 HOWITZER A APBC/T RECOVERY",
"d8555603-5f73-44ad-9049-6ce8230d2b0d","108/45",,"ARDE SPEC 108","2021-06-08T06:49:10Z","2016-11-24T06:07:46Z","2021-06-08T06:49:10Z","2016-11-24T06:07:46Z",,"1971","Made available in DSpace on 2016-11-24T06:07:46Z (GMT). No. of bitstreams: 1
ss00148.pdf: 2196334 bytes, checksum: 936439d965267da5939a204c1f5b9bbc (MD5)
  Previous issue date: 1971||Made available in DSpace on 2021-06-08T06:49:10Z (GMT). No. of bitstreams: 1
ss00148.pdf: 2196334 bytes, checksum: 936439d965267da5939a204c1f5b9bbc (MD5)
  Previous issue date: 1971","http://localhost:8080/xmlui/handle/108/285","ARDE/SPECN/108||ardedig","IGNITER ALUMINIUM AND VENTURI CLOSING DISC FOR MOTOR ROCKET A/C 3"" (DRAWING NO. ARDE 1510)",
"d87e9761-4b04-4801-b7da-baea9570348e","108/45",,"ARDE PS 17","2021-06-08T06:49:47Z","2016-11-24T06:07:48Z","2021-06-08T06:49:47Z","2016-11-24T06:07:48Z",,,"Made available in DSpace on 2016-11-24T06:07:48Z (GMT). No. of bitstreams: 1
ss00371.pdf: 1903114 bytes, checksum: 0390a8d08737a6fba22e48b0400ab0c0 (MD5)||Made available in DSpace on 2021-06-08T06:49:47Z (GMT). No. of bitstreams: 1
ss00371.pdf: 1903114 bytes, checksum: 0390a8d08737a6fba22e48b0400ab0c0 (MD5)","http://localhost:8080/xmlui/handle/108/300","ardedig","LAUNCHING DEVICES FOR GRENADE RIFLE 36M EMPTY",
"d99bf046-579c-49be-ae61-2e3c06e4c09a","108/45",,"ARDE SP 91","2021-06-08T06:48:40Z","2016-11-24T06:07:34Z","2021-06-08T06:48:40Z","2016-11-24T06:07:34Z",,"1970","Made available in DSpace on 2016-11-24T06:07:34Z (GMT). No. of bitstreams: 1
ss00139.pdf: 7784082 bytes, checksum: 31121c08760208ad44912defe9852049 (MD5)
  Previous issue date: 1970||Made available in DSpace on 2021-06-08T06:48:40Z (GMT). No. of bitstreams: 1
ss00139.pdf: 7784082 bytes, checksum: 31121c08760208ad44912defe9852049 (MD5)
  Previous issue date: 1970","http://localhost:8080/xmlui/handle/108/202","ARDE/SPECN/||ardedig","Head HE for rocket aircraft 68mm type A - HE",
"da2c9dc4-1b99-4a48-8ade-3bdd7eded4b5","108/45",,"ARDE SPEC 302","2021-06-08T06:50:07Z","2016-11-24T06:08:00Z","2021-06-08T06:50:07Z","2016-11-24T06:08:00Z",,,"Made available in DSpace on 2016-11-24T06:08:00Z (GMT). No. of bitstreams: 1
ss00320.pdf: 4226252 bytes, checksum: de72cc87736975b293e323e28fca12da (MD5)||Made available in DSpace on 2021-06-08T06:50:07Z (GMT). No. of bitstreams: 1
ss00320.pdf: 4226252 bytes, checksum: de72cc87736975b293e323e28fca12da (MD5)","http://localhost:8080/xmlui/handle/108/365","ARDE/SPECN/302||ardedig","TRAINING CARTRIDGE FOR 81MM AND 120MM MORTAR EMPTY",
"dab9a792-07a8-4433-b0f2-f2daf700d924","108/45",,"ARDE SPEC 274A","2021-06-08T06:48:10Z","2016-11-24T06:07:28Z","2021-06-08T06:48:10Z","2016-11-24T06:07:28Z",,,"Made available in DSpace on 2016-11-24T06:07:28Z (GMT). No. of bitstreams: 1
ss02612.pdf: 39434655 bytes, checksum: 7ec650638f9bdea7a1374969ac25649e (MD5)||Made available in DSpace on 2021-06-08T06:48:10Z (GMT). No. of bitstreams: 1
ss02612.pdf: 39434655 bytes, checksum: 7ec650638f9bdea7a1374969ac25649e (MD5)","http://localhost:8080/xmlui/handle/108/163","ARDE/SPECN/274A||ardedig","FUZE DA AND DELAY FOR 122MM HE ROCKET - FILLED",
"dabcdbf0-9f4d-4d6a-b332-bcb1d3b023cf","108/45",,"ARDE SPEC 23","2021-06-08T06:49:11Z","2016-11-24T06:07:39Z","2021-06-08T06:49:11Z","2016-11-24T06:07:39Z",,"1965","Made available in DSpace on 2016-11-24T06:07:39Z (GMT). No. of bitstreams: 1
ss00024.pdf: 3035323 bytes, checksum: 34f60b3a48f30a925abbfdc06e750977 (MD5)
  Previous issue date: 1965||Made available in DSpace on 2021-06-08T06:49:11Z (GMT). No. of bitstreams: 1
ss00024.pdf: 3035323 bytes, checksum: 34f60b3a48f30a925abbfdc06e750977 (MD5)
  Previous issue date: 1965","http://localhost:8080/xmlui/handle/108/237","ARDE/SPECN/23||ardedig","CARTRIDGE ELECTRIC OPERATING FIRE EXTINGUISHER (IND) FOR RUSSIAN AIRCRAFT EMPTY",
"db749a47-bd2c-4b2c-b9f9-79f225b10569","108/45",,"ARDE SPEC 218","2021-06-08T06:51:40Z","2016-11-24T06:08:18Z","2021-06-08T06:51:40Z","2016-11-24T06:08:18Z",,"1978","Made available in DSpace on 2016-11-24T06:08:18Z (GMT). No. of bitstreams: 1
ss00238.pdf: 347558575 bytes, checksum: 1763348c80e0f4d1ea6f31051fc539f4 (MD5)
  Previous issue date: 1978||Made available in DSpace on 2021-06-08T06:51:40Z (GMT). No. of bitstreams: 1
ss00238.pdf: 347558575 bytes, checksum: 1763348c80e0f4d1ea6f31051fc539f4 (MD5)
  Previous issue date: 1978","http://localhost:8080/xmlui/handle/108/487","ARDE/SPECN/218||ardedig","OPERATIONAL LIMPET MINE MK.2 ( HE AND HES FILLING OF EXPLOSIVE CONTAINER)",
"dc4c9900-2aae-4e04-84bf-d23a5c0747f0","108/45",,"ARDE SPEC 110","2021-06-08T06:51:31Z","2016-11-24T06:08:16Z","2021-06-08T06:51:31Z","2016-11-24T06:08:16Z",,"1971","Made available in DSpace on 2016-11-24T06:08:16Z (GMT). No. of bitstreams: 1
ss00150.pdf: 15575544 bytes, checksum: 44c09fd4c9094923a39f8126a14f84a8 (MD5)
  Previous issue date: 1971||Made available in DSpace on 2021-06-08T06:51:31Z (GMT). No. of bitstreams: 1
ss00150.pdf: 15575544 bytes, checksum: 44c09fd4c9094923a39f8126a14f84a8 (MD5)
  Previous issue date: 1971","http://localhost:8080/xmlui/handle/108/485","ARDE/SPECN/110||ardedig","BOMB 81MM MORTAR SCREENING SMOKE BURSTING TYPE PWP FILLED",
"dc5cdf42-ca56-408a-9d2a-a0bf41b1bed6","108/45",,"ARDE SPEC 22","2021-06-08T06:50:39Z","2016-11-24T06:07:55Z","2021-06-08T06:50:39Z","2016-11-24T06:07:55Z",,"1965","Made available in DSpace on 2016-11-24T06:07:55Z (GMT). No. of bitstreams: 1
ss00023.pdf: 6246637 bytes, checksum: 9ee953f828b49f6a1f01f61b32f16ff2 (MD5)
  Previous issue date: 1965||Made available in DSpace on 2021-06-08T06:50:39Z (GMT). No. of bitstreams: 1
ss00023.pdf: 6246637 bytes, checksum: 9ee953f828b49f6a1f01f61b32f16ff2 (MD5)
  Previous issue date: 1965","http://localhost:8080/xmlui/handle/108/338","ARDE/SPECN/22||ardedig","SQUESH HEAD SHELL COATED WITH HOT MELT BITUMEN CASTOR OIL MIX (97/3 BY WEIGHT)",
"dce358b2-92b3-4700-967d-24c6e871d062","108/45",,"ARDE/WH/PF( AKASH)/39","2021-06-08T06:51:22Z","2016-11-24T06:08:15Z","2021-06-08T06:51:22Z","2016-11-24T06:08:15Z",,"1998","Made available in DSpace on 2016-11-24T06:08:15Z (GMT). No. of bitstreams: 1
sp08022.pdf: 5586153 bytes, checksum: bb585511daa01f993b1295280d01a290 (MD5)
  Previous issue date: 1998||Made available in DSpace on 2021-06-08T06:51:22Z (GMT). No. of bitstreams: 1
sp08022.pdf: 5586153 bytes, checksum: bb585511daa01f993b1295280d01a290 (MD5)
  Previous issue date: 1998","http://localhost:8080/xmlui/handle/108/475","ardedig","Specification governing fabrication and quality assurance of prefragmented warhead AKASH Mk-II",
"dcec86c9-0971-4223-94f6-87e5da0f6997","108/45",,"ARDE SPEC 466(PROV)","2021-06-08T06:49:15Z","2016-11-24T06:08:08Z","2021-06-08T06:49:15Z","2016-11-24T06:08:08Z",,"1992","Made available in DSpace on 2016-11-24T06:08:08Z (GMT). No. of bitstreams: 1
ss02745.pdf: 10816982 bytes, checksum: fc18a773dd956a51e47c75f1fbbdeb03 (MD5)
  Previous issue date: 1992||Made available in DSpace on 2021-06-08T06:49:15Z (GMT). No. of bitstreams: 1
ss02745.pdf: 10816982 bytes, checksum: fc18a773dd956a51e47c75f1fbbdeb03 (MD5)
  Previous issue date: 1992","http://localhost:8080/xmlui/handle/108/420","ARDE/SPECN/466||ardedig","Aircraft droppable 10 men Dinghy system -Rakshak",
"ddccb506-5228-446a-b833-77155dccfcea","108/45",,"ARDE SPEC 487","2021-06-08T06:51:49Z","2016-11-24T06:08:20Z","2021-06-08T06:51:49Z","2016-11-24T06:08:20Z",,"1992","Made available in DSpace on 2016-11-24T06:08:20Z (GMT). No. of bitstreams: 1
ss02830.pdf: 4960887 bytes, checksum: 863dfd48c504c130e8a1d4e39734eed5 (MD5)
  Previous issue date: 1992||Made available in DSpace on 2021-06-08T06:51:49Z (GMT). No. of bitstreams: 1
ss02830.pdf: 4960887 bytes, checksum: 863dfd48c504c130e8a1d4e39734eed5 (MD5)
  Previous issue date: 1992","http://localhost:8080/xmlui/handle/108/505","ARDE/SPECN/487||ardedig","Cartridge QF 30mm HE (prov)",
"de50d4d9-062b-4df0-bb53-62862eb2a3fb","108/45",,"ARDE PS 103","2021-06-08T06:48:41Z","2016-11-24T06:07:32Z","2021-06-08T06:48:41Z","2016-11-24T06:07:32Z",,"1977","Made available in DSpace on 2016-11-24T06:07:32Z (GMT). No. of bitstreams: 1
ss00425.pdf: 1027575 bytes, checksum: 08a81814e6b8c67af7e1baed95cea331 (MD5)
  Previous issue date: 1977||Made available in DSpace on 2021-06-08T06:48:41Z (GMT). No. of bitstreams: 1
ss00425.pdf: 1027575 bytes, checksum: 08a81814e6b8c67af7e1baed95cea331 (MD5)
  Previous issue date: 1977","http://localhost:8080/xmlui/handle/108/191","ardedig","CARTRIDGE ELECTRIC OPERATING FIRE EXTINGUISHER 2 PIN NO.3 MK.3 EMPTY",
"dfb063a1-323b-41e1-87c1-e2df071ee2a4","108/45",,"ARDE SPEC 118","2021-06-08T06:49:49Z","2016-11-24T06:07:47Z","2021-06-08T06:49:49Z","2016-11-24T06:07:47Z",,"1971","Made available in DSpace on 2016-11-24T06:07:47Z (GMT). No. of bitstreams: 1
ss00155.pdf: 2644733 bytes, checksum: 94cd66f5c7f8b6e37aa37c1ca7567c48 (MD5)
  Previous issue date: 1971||Made available in DSpace on 2021-06-08T06:49:49Z (GMT). No. of bitstreams: 1
ss00155.pdf: 2644733 bytes, checksum: 94cd66f5c7f8b6e37aa37c1ca7567c48 (MD5)
  Previous issue date: 1971","http://localhost:8080/xmlui/handle/108/293","ARDE/SPECN/118||ardedig","BOMB 120MM MORTAR SCREENING SMOKE BURSTING TYPE PWP ADAPTER TUBE ASSEMBLY EMPTY",
"e0023794-e965-4e22-aba3-26f173d7871b","108/45",,"ARDE SPEC 473","2021-06-08T06:48:53Z","2016-11-24T06:07:48Z","2021-06-08T06:48:53Z","2016-11-24T06:07:48Z",,"1992","Made available in DSpace on 2016-11-24T06:07:48Z (GMT). No. of bitstreams: 1
ss02810.pdf: 10676178 bytes, checksum: 18f8f423452fcf795cf974947affd610 (MD5)
  Previous issue date: 1992||Made available in DSpace on 2021-06-08T06:48:53Z (GMT). No. of bitstreams: 1
ss02810.pdf: 10676178 bytes, checksum: 18f8f423452fcf795cf974947affd610 (MD5)
  Previous issue date: 1992","http://localhost:8080/xmlui/handle/108/299","ARDE/SPECN/473||ardedig","Free swimmers distress signal-specification to govern inspection of empty components",
"e0e72a35-7f64-48cb-a877-7cc03f93f082","108/45",,"ARDE SPEC 170","2021-06-08T06:48:27Z","2016-11-24T06:07:30Z","2021-06-08T06:48:27Z","2016-11-24T06:07:30Z",,"1979","Made available in DSpace on 2016-11-24T06:07:30Z (GMT). No. of bitstreams: 1
ss00202.pdf: 4066418 bytes, checksum: c625fb39e87282918567cbc7adf8a962 (MD5)
  Previous issue date: 1979||Made available in DSpace on 2021-06-08T06:48:27Z (GMT). No. of bitstreams: 1
ss00202.pdf: 4066418 bytes, checksum: c625fb39e87282918567cbc7adf8a962 (MD5)
  Previous issue date: 1979","http://localhost:8080/xmlui/handle/108/176","ARDE/SPECN/170||ardedig","TEST CAP FIRING MECHANISM NO.1 MK.1 (312K/15) FILLED",
"e2b0c9c3-63da-4024-97fd-a6d96af39a9e","108/45",,"ARDE SPEC 151","2021-06-08T06:48:39Z","2016-11-24T06:07:33Z","2021-06-08T06:48:39Z","2016-11-24T06:07:33Z",,"1974","Made available in DSpace on 2016-11-24T06:07:33Z (GMT). No. of bitstreams: 1
ss00184.pdf: 25506498 bytes, checksum: 351670b81e4f6f9467896f7d134a48d8 (MD5)
  Previous issue date: 1974||Made available in DSpace on 2021-06-08T06:48:39Z (GMT). No. of bitstreams: 1
ss00184.pdf: 25506498 bytes, checksum: 351670b81e4f6f9467896f7d134a48d8 (MD5)
  Previous issue date: 1974","http://localhost:8080/xmlui/handle/108/194","ARDE/SPECN/151||ardedig","METAL IGNITERS FOR ROCKET A/C 57MM",
"e3ea5ff2-6238-4cac-b71a-c3beb272583f","108/45",,"ARDE PS 131","2021-06-08T06:49:14Z","2016-11-24T06:07:42Z","2021-06-08T06:49:14Z","2016-11-24T06:07:42Z",,,"Made available in DSpace on 2016-11-24T06:07:42Z (GMT). No. of bitstreams: 1
ss00454.pdf: 21804998 bytes, checksum: b04bef57d905092b4a5b4a9de9880664 (MD5)||Made available in DSpace on 2021-06-08T06:49:14Z (GMT). No. of bitstreams: 1
ss00454.pdf: 21804998 bytes, checksum: b04bef57d905092b4a5b4a9de9880664 (MD5)","http://localhost:8080/xmlui/handle/108/257","ardedig","FUZE DA & DELAY FOR 122MM HE FRAGMENTATION ROCKET",
"e459a304-543f-4725-9be9-1001afbd0fed","108/45",,"ARDE SPEC 300","2021-06-08T06:51:45Z","2016-11-24T06:07:14Z","2021-06-08T06:51:45Z","2016-11-24T06:07:14Z",,"1983","Made available in DSpace on 2016-11-24T06:07:14Z (GMT). No. of bitstreams: 1
ss00318.pdf: 69565407 bytes, checksum: 4e1c4489a4a808dd37902f84d20f0e1a (MD5)
  Previous issue date: 1983||Made available in DSpace on 2021-06-08T06:51:45Z (GMT). No. of bitstreams: 1
ss00318.pdf: 69565407 bytes, checksum: 4e1c4489a4a808dd37902f84d20f0e1a (MD5)
  Previous issue date: 1983","http://localhost:8080/xmlui/handle/108/77","ARDE/SPECN/300||ardedig","MORTAR BOMB 81MM ILLUMINATING 1A EMPTY",
"e4ee114c-518a-45da-9849-983b6e8d9575","108/45",,"ARDE PS 233","2021-06-08T06:52:05Z","2016-11-24T06:08:19Z","2021-06-08T06:52:05Z","2016-11-24T06:08:19Z",,"1992","Made available in DSpace on 2016-11-24T06:08:19Z (GMT). No. of bitstreams: 1
ss02826.pdf: 3438054 bytes, checksum: 3d5bcad7cb3c7a6d968ee5000404f9c2 (MD5)
  Previous issue date: 1992||Made available in DSpace on 2021-06-08T06:52:05Z (GMT). No. of bitstreams: 1
ss02826.pdf: 3438054 bytes, checksum: 3d5bcad7cb3c7a6d968ee5000404f9c2 (MD5)
  Previous issue date: 1992","http://localhost:8080/xmlui/handle/108/493","ardedig","Cartridge QF 30mm HE (Prov)",
"e563d298-faed-4d0e-b652-aa1d88c8fd89","108/45",,"ARDE PS 24","2021-06-08T06:48:07Z","2016-11-24T06:07:33Z","2021-06-08T06:48:07Z","2016-11-24T06:07:33Z",,"1968","Made available in DSpace on 2016-11-24T06:07:33Z (GMT). No. of bitstreams: 1
ss00374.pdf: 685451 bytes, checksum: 12ebdee3b8d8b5d3967366280ff70203 (MD5)
  Previous issue date: 1968||Made available in DSpace on 2021-06-08T06:48:07Z (GMT). No. of bitstreams: 1
ss00374.pdf: 685451 bytes, checksum: 12ebdee3b8d8b5d3967366280ff70203 (MD5)
  Previous issue date: 1968","http://localhost:8080/xmlui/handle/108/198","ardedig","MINE AP M16 A1 PRACTICE EMPTY",
"e599644c-a432-4958-a5a3-c15fb41ce2b1","108/45",,"ARDE PS 164","2021-06-08T06:51:27Z","2016-11-24T06:08:16Z","2021-06-08T06:51:27Z","2016-11-24T06:08:16Z",,,"Made available in DSpace on 2016-11-24T06:08:16Z (GMT). No. of bitstreams: 1
ss00473.pdf: 12478684 bytes, checksum: 3478f86573870db1232c020aa6aae5c4 (MD5)||Made available in DSpace on 2021-06-08T06:51:27Z (GMT). No. of bitstreams: 1
ss00473.pdf: 12478684 bytes, checksum: 3478f86573870db1232c020aa6aae5c4 (MD5)","http://localhost:8080/xmlui/handle/108/480","ardedig","TRAINING CARTRIDGE 81MM MORTAR - CHARGE 1 FILLED",
"e62a7fc2-f485-4eaa-8242-f3a161efbf12","108/45",,"ARDE SPEC 238","2021-06-08T06:49:44Z","2016-11-24T06:07:45Z","2021-06-08T06:49:44Z","2016-11-24T06:07:45Z",,,"Made available in DSpace on 2016-11-24T06:07:45Z (GMT). No. of bitstreams: 1
ss00258.pdf: 376249 bytes, checksum: 117421c9836bf66263e9934c97b03b16 (MD5)||Made available in DSpace on 2021-06-08T06:49:44Z (GMT). No. of bitstreams: 1
ss00258.pdf: 376249 bytes, checksum: 117421c9836bf66263e9934c97b03b16 (MD5)","http://localhost:8080/xmlui/handle/108/276","ARDE/SPECN/238||ardedig","CARTRIDGE ELECTRIC CANOPY JETTISONING FOR HF-24 AIRCRAFT EMPTY",
"e6b635fd-14cb-4efe-92fb-3feb8d4adb52","108/45",,"ARDE SPEC 290","2021-06-08T06:51:56Z","2016-11-24T06:08:19Z","2021-06-08T06:51:56Z","2016-11-24T06:08:19Z",,,"Made available in DSpace on 2016-11-24T06:08:19Z (GMT). No. of bitstreams: 1
ss00304.pdf: 26782585 bytes, checksum: 8f1508dbb26b6461d462d148a78032c1 (MD5)||Made available in DSpace on 2021-06-08T06:51:56Z (GMT). No. of bitstreams: 1
ss00304.pdf: 26782585 bytes, checksum: 8f1508dbb26b6461d462d148a78032c1 (MD5)","http://localhost:8080/xmlui/handle/108/491","ARDE/SPECN/290||ardedig","CARTRIDGE ELECTRIC OPERATING FIRE EXTINGUISHER 3 PIN NO.3 MK.3 EMPTY",
"e6bc7a92-907c-4e68-9a5b-d6093035656e","108/45",,"ARDE SPEC 173  &  ARDE PS 78","2021-06-08T06:50:40Z","2016-11-24T06:07:58Z","2021-06-08T06:50:40Z","2016-11-24T06:07:58Z",,,"Made available in DSpace on 2016-11-24T06:07:58Z (GMT). No. of bitstreams: 1
ss00205.pdf: 763087 bytes, checksum: 554511a1867248519652382631fd0274 (MD5)||Made available in DSpace on 2021-06-08T06:50:40Z (GMT). No. of bitstreams: 1
ss00205.pdf: 763087 bytes, checksum: 554511a1867248519652382631fd0274 (MD5)","http://localhost:8080/xmlui/handle/108/356","ARDE/SPECN/173||ardedig","CARTRIDGE SEAT EJECTION SET FOR HJT-16 AIRCRAFT FILLED AND PROOF",
"e7fd87c7-7f4f-4e11-ba52-dbdfcb260f2b","108/45",,"ARDE SPEC 241","2021-06-08T06:48:04Z","2016-11-24T06:07:31Z","2021-06-08T06:48:04Z","2016-11-24T06:07:31Z",,"1978","Made available in DSpace on 2016-11-24T06:07:31Z (GMT). No. of bitstreams: 1
ss00263.pdf: 33606953 bytes, checksum: 6cf80bd7297ba71c8920e3b98af358ef (MD5)
  Previous issue date: 1978||Made available in DSpace on 2021-06-08T06:48:04Z (GMT). No. of bitstreams: 1
ss00263.pdf: 33606953 bytes, checksum: 6cf80bd7297ba71c8920e3b98af358ef (MD5)
  Previous issue date: 1978","http://localhost:8080/xmlui/handle/108/179","ARDE/SPECN/241||ardedig","CARTRIDGE SUBMERGED EJECTOR SIGNAL WHITE FILLED",
"e829bfea-92c1-4a86-b926-528afb920cf4","108/45",,"ARDE SPEC 208  &  CRE SPEC 002","2021-06-08T06:52:54Z","2016-11-24T06:07:13Z","2021-06-08T06:52:54Z","2016-11-24T06:07:13Z",,"1978","Made available in DSpace on 2016-11-24T06:07:13Z (GMT). No. of bitstreams: 1
ss00230.pdf: 16943705 bytes, checksum: 95095d6b23cfe779cea0322bc7fe7e1d (MD5)
  Previous issue date: 1978||Made available in DSpace on 2021-06-08T06:52:54Z (GMT). No. of bitstreams: 1
ss00230.pdf: 16943705 bytes, checksum: 95095d6b23cfe779cea0322bc7fe7e1d (MD5)
  Previous issue date: 1978","http://localhost:8080/xmlui/handle/108/73","ARDE/SPECN/208||ardedig","CARTRIDGE PK-3M-1 FOR MIG-21 AIRCRAFT FILLED",
