id,collection,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued[],dc.description.abstract[en_US],dc.description.provenance[en],dc.description[],dc.identifier.citation[],dc.identifier.citation[en_US],dc.identifier.uri,dc.language.iso[],dc.language.iso[en_US],dc.publisher[],dc.publisher[en_US],dc.subject[],dc.subject[en_US],dc.title.alternative[en_US],dc.title[],dc.title[en_US],dc.type[],dc.type[en_US]
"e7648acb-934e-4621-b71a-71434ea94f93","108/2","Navbharat","2021-04-07T08:51:43Z","2017-03-07T04:45:45Z","2021-04-07T08:51:43Z","2017-03-07T04:45:45Z","2017-03-02",,"Submitted by Ajay Pandey (akpandey@arde.org) on 2017-03-07T04:45:45Z
No. of bitstreams: 1
hindi news2march0001.pdf: 200326 bytes, checksum: a65e06f66e460bb05da6957a6305d6fc (MD5)||Made available in DSpace on 2017-03-07T04:45:45Z (GMT). No. of bitstreams: 1
hindi news2march0001.pdf: 200326 bytes, checksum: a65e06f66e460bb05da6957a6305d6fc (MD5)
  Previous issue date: 2017-03-02||Made available in DSpace on 2021-04-07T08:51:43Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
hindi news2march0001.pdf: 200326 bytes, checksum: a65e06f66e460bb05da6957a6305d6fc (MD5)
  Previous issue date: 2017-03-02",,,"Navbharat, 02 March 2017","http://localhost:8080/xmlui/handle/108/148936",,,,,,"DRDO Lab||ARDE||Interceptor Missile||HEMRL||Missile Test",,,"Missile kaa safal parikshan",,
"e7cf1f36-c7de-4c5f-89b9-5e71962156aa","108/2","Kulkarni, Sushant","2021-04-07T08:50:44Z","2018-06-19T05:54:17Z","2021-04-07T08:50:44Z","2018-06-19T05:54:17Z","2018-06-09",,"Submitted by NEERAJ KUMAR AGRAHARI (nkagrahari@arde.org) on 2018-06-19T05:54:17Z
No. of bitstreams: 1
9e16c703-d7ba-4195-a3e3-321a8d2f829d.pdf: 185789 bytes, checksum: 38f26ac9fc3da70d8ae6e63d93f76ead (MD5)||Made available in DSpace on 2018-06-19T05:54:17Z (GMT). No. of bitstreams: 1
9e16c703-d7ba-4195-a3e3-321a8d2f829d.pdf: 185789 bytes, checksum: 38f26ac9fc3da70d8ae6e63d93f76ead (MD5)
  Previous issue date: 2018-06-09||Made available in DSpace on 2021-04-07T08:50:44Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
9e16c703-d7ba-4195-a3e3-321a8d2f829d.pdf: 185789 bytes, checksum: 38f26ac9fc3da70d8ae6e63d93f76ead (MD5)
  Previous issue date: 2018-06-09",,,,"http://localhost:8080/xmlui/handle/108/153936",,,,"The Indian Express",,"NCAAT-2018||ARDE||DRDO||Director||Artificial Intelligenc",,,"Can't fight tomorrow's war with yesterday's weapons, incorporate AI",,"Article"
"e7f9f258-5ae5-4a6d-8bf6-884e83136db5","108/2","Shukla, Ajai","2021-04-07T08:49:25Z","2016-12-08T10:50:31Z","2021-04-07T08:49:25Z","2016-12-08T10:50:31Z","2012-08-13",,"Made available in DSpace on 2016-12-08T10:50:31Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: 626f6a073bc72cd984d5cf08658140d1 (MD5)
offset agency.pdf: 15521 bytes, checksum: 7534c44de0adc7d0a3af07873b79d392 (MD5)
  Previous issue date: 2012-08-13||Made available in DSpace on 2021-04-07T08:49:25Z (GMT). No. of bitstreams: 2
offset agency.pdf: 15521 bytes, checksum: 7534c44de0adc7d0a3af07873b79d392 (MD5)
license.txt: 1831 bytes, checksum: 626f6a073bc72cd984d5cf08658140d1 (MD5)
  Previous issue date: 2012-08-13",,,,"http://localhost:8080/xmlui/handle/108/84644","en",,"By Ajai Shukla New Delhi Friday, 10 August 2012",,"Offset agency||The defence ministry||DOMW",,,"Defence ministry setting up new offset agency, starts hiring private consultants",,"Article",
"eab14ed4-939a-4fb7-8aae-d7d5bda2ac5d","108/2","Shukla, Ajai","2021-04-07T08:50:04Z","2016-12-08T10:50:23Z","2021-04-07T08:50:04Z","2016-12-08T10:50:23Z","2012-09-03",,"Made available in DSpace on 2016-12-08T10:50:23Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: 49503c33e982504b6c18c8237d5cc94e (MD5)
AjaiShukla.pdf: 15344 bytes, checksum: d50560a6a653f084672550e560ef8631 (MD5)
  Previous issue date: 2012-09-03||Made available in DSpace on 2021-04-07T08:50:04Z (GMT). No. of bitstreams: 2
AjaiShukla.pdf: 15344 bytes, checksum: d50560a6a653f084672550e560ef8631 (MD5)
license.txt: 1831 bytes, checksum: 49503c33e982504b6c18c8237d5cc94e (MD5)
  Previous issue date: 2012-09-03",,,,"http://localhost:8080/xmlui/handle/108/84566","en",,"Business Standard, Sunday, 2 September 2012",,"Satellite navigation||GPS||GAGAN",,,"Satellite navigation breakthrough for aircraft and weapons",,"Article",
"ebf5d7b3-f902-46d7-ab3c-f16b75cfbbbf","108/2","Shukla, Ajai","2021-04-07T08:49:35Z","2016-12-08T10:50:28Z","2021-04-07T08:49:35Z","2016-12-08T10:50:28Z","2010-11-10",,"Made available in DSpace on 2016-12-08T10:50:28Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: 09543c0eb0ba9b39cfe094aeaf02e73d (MD5)
akash.pdf: 30892 bytes, checksum: 5908fa2eb0b703e6c019b89255dff405 (MD5)
  Previous issue date: 2010-11-10||Made available in DSpace on 2021-04-07T08:49:35Z (GMT). No. of bitstreams: 2
akash.pdf: 30892 bytes, checksum: 5908fa2eb0b703e6c019b89255dff405 (MD5)
license.txt: 1831 bytes, checksum: 09543c0eb0ba9b39cfe094aeaf02e73d (MD5)
  Previous issue date: 2010-11-10","The Business Standard, New Delhi, 10 November 2010",,,"http://localhost:8080/xmlui/handle/108/84615","en",,"The Business Standard",,"Defence policy||India||US",,,"In major shift, DRDO looks at building arms with America",,"Article",
"ee0ee4e2-f4bf-4b5b-ba88-97e64f735ccf","108/2","Shukla, Ajay","2021-04-07T08:50:50Z","2018-04-19T08:25:50Z","2021-04-07T08:50:50Z","2018-04-19T08:25:50Z","2018-04-13",,"Submitted by NEERAJ KUMAR AGRAHARI (nkagrahari@arde.org) on 2018-04-19T08:25:50Z
No. of bitstreams: 1
Untitled 2.pdf: 52063 bytes, checksum: a60ef856f1b1f0e0916f903a96940acb (MD5)||Made available in DSpace on 2018-04-19T08:25:50Z (GMT). No. of bitstreams: 1
Untitled 2.pdf: 52063 bytes, checksum: a60ef856f1b1f0e0916f903a96940acb (MD5)
  Previous issue date: 2018-04-13||Made available in DSpace on 2021-04-07T08:50:50Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
Untitled 2.pdf: 52063 bytes, checksum: a60ef856f1b1f0e0916f903a96940acb (MD5)
  Previous issue date: 2018-04-13",,,,"http://localhost:8080/xmlui/handle/108/153368",,,,"Bussiness Standards",,"HAL||Super Hornet fighters||MRCBF",,,"Boeing, HAL,Mahindra tie up to build super hornet  fighters in India",,
"ee45a6d0-94de-4eff-8221-ea803829512a","108/2",,"2021-04-07T08:49:32Z","2016-12-08T10:50:29Z","2021-04-07T08:49:32Z","2016-12-08T10:50:29Z","2012-03-29",,"Made available in DSpace on 2016-12-08T10:50:29Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: ca68f5250f07663f3c2ea98abed0f02f (MD5)
kalyani.pdf: 64556 bytes, checksum: 69d28c931756da431c54a5cece7323c3 (MD5)
  Previous issue date: 2012-03-29||Made available in DSpace on 2021-04-07T08:49:32Z (GMT). No. of bitstreams: 2
kalyani.pdf: 64556 bytes, checksum: 69d28c931756da431c54a5cece7323c3 (MD5)
license.txt: 1831 bytes, checksum: ca68f5250f07663f3c2ea98abed0f02f (MD5)
  Previous issue date: 2012-03-29",,"Business Standard",,"http://localhost:8080/xmlui/handle/108/84622","en",,,,"155mm Guns||155 mm artillery gun||45-calibre gun",,,"Defexpo 2012: Kalyani Group artillery to be featured",,"Article",
"f1586853-7ac9-4991-873e-356750c6a5c9","108/2","Ray, Kalyan","2021-04-07T08:49:59Z","2016-12-08T10:50:24Z","2021-04-07T08:49:59Z","2016-12-08T10:50:24Z","2010-08-03",,"Made available in DSpace on 2016-12-08T10:50:24Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: d49614f1d1578795bd13a526d43a9789 (MD5)
03Aug20Hindu.pdf: 118387 bytes, checksum: ae304917119e7e72db97d2f8a26bb10e (MD5)
  Previous issue date: 2010-08-03||Made available in DSpace on 2021-04-07T08:49:59Z (GMT). No. of bitstreams: 2
03Aug20Hindu.pdf: 118387 bytes, checksum: ae304917119e7e72db97d2f8a26bb10e (MD5)
license.txt: 1831 bytes, checksum: d49614f1d1578795bd13a526d43a9789 (MD5)
  Previous issue date: 2010-08-03","The Hindu, New Delhi, 03 August 2010",,,"http://localhost:8080/xmlui/handle/108/84573","en",,,,"Laser weapon||LASTEC",,,"India developing laser weapons to target missiles",,"Article",
"f197dcb3-1b6a-4018-9cf7-6f680fa66f84","108/2","Gurung, Shaurya","2021-04-07T08:51:03Z","2017-12-07T09:54:57Z","2021-04-07T08:51:03Z","2017-12-07T09:54:57Z","2017-12-07",,"Submitted by Ajay Pandey (akpandey@arde.org) on 2017-12-07T09:54:57Z
No. of bitstreams: 1
laser Weapon.pdf: 821764 bytes, checksum: 6173ad0592c530132312e0cc415bfc14 (MD5)||Made available in DSpace on 2017-12-07T09:54:57Z (GMT). No. of bitstreams: 1
laser Weapon.pdf: 821764 bytes, checksum: 6173ad0592c530132312e0cc415bfc14 (MD5)
  Previous issue date: 2017-12-07||Made available in DSpace on 2021-04-07T08:51:03Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
laser Weapon.pdf: 821764 bytes, checksum: 6173ad0592c530132312e0cc415bfc14 (MD5)
  Previous issue date: 2017-12-07",,,,"http://localhost:8080/xmlui/handle/108/151802",,,,"The Economic Times",,"DRDO||CHESS||LASTEC||Laser Weapon||DEWs||UAV||Technology Focus",,,"India a step closer to laser weaponry",,
"f1f08b5c-a519-45c7-a6dc-4dc9a38027e5","108/2","Janes","2021-04-07T08:50:39Z","2019-05-31T06:37:04Z","2021-04-07T08:50:39Z","2019-05-31T06:37:04Z","2019-05-31",,"Submitted by NEERAJ KUMAR AGRAHARI (nkagrahari@arde.org) on 2019-05-31T06:37:04Z
No. of bitstreams: 1
Pages from NPC-31-May-2019 2.pdf: 436230 bytes, checksum: 3869d7d396454233c44ae454ae00d78f (MD5)||Made available in DSpace on 2019-05-31T06:37:04Z (GMT). No. of bitstreams: 1
Pages from NPC-31-May-2019 2.pdf: 436230 bytes, checksum: 3869d7d396454233c44ae454ae00d78f (MD5)
  Previous issue date: 2019-05-31||Made available in DSpace on 2021-04-07T08:50:39Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
Pages from NPC-31-May-2019 2.pdf: 436230 bytes, checksum: 3869d7d396454233c44ae454ae00d78f (MD5)
  Previous issue date: 2019-05-31",,,"ATAGS","http://localhost:8080/xmlui/handle/108/155519",,,,"Janes",,"ATAGS||Howitzer||Advanced Towed Artillery Gun System (ATAGS)||Armament Research & Development Establishment",,,"India to conclude user trials of  first locally developed howitzer",,"Article"
"f343c2da-d393-418b-8f3a-d9467e4958c6","108/2","Shukla, Ajai","2021-04-07T08:50:26Z","2016-12-08T10:50:19Z","2021-04-07T08:50:26Z","2016-12-08T10:50:19Z","2012",,"Made available in DSpace on 2016-12-08T10:50:19Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: 99e74572eeccba191ac090dc57274ea5 (MD5)
arjunpart2.pdf: 109070 bytes, checksum: a2184e1754d54e30cfdc8557e2c0484a (MD5)
  Previous issue date: 2012||Made available in DSpace on 2021-04-07T08:50:26Z (GMT). No. of bitstreams: 2
arjunpart2.pdf: 109070 bytes, checksum: a2184e1754d54e30cfdc8557e2c0484a (MD5)
license.txt: 1831 bytes, checksum: 99e74572eeccba191ac090dc57274ea5 (MD5)
  Previous issue date: 2012",,"Business Standard, 3 Jan 2012, New Delhi",,"http://localhost:8080/xmlui/handle/108/84538",,,,,"MBT Arjun||FMBT||DRDO||CVRDE",,,"FMBT Part II: India’s future main battle tank now grapples with a weight issue",,"Article",
"f4659132-b2be-41a7-8925-0a8083dbab98","108/2","Singh, Vijaita","2021-04-07T08:50:36Z","2019-07-22T08:41:08Z","2021-04-07T08:50:36Z","2019-07-22T08:41:08Z","2019-07-20",,"Submitted by NEERAJ KUMAR AGRAHARI (nkagrahari@arde.org) on 2019-07-22T08:41:08Z
No. of bitstreams: 1
scan0002.pdf: 503634 bytes, checksum: b49f3532c31ed59e1471e95da16721bc (MD5)||Made available in DSpace on 2019-07-22T08:41:08Z (GMT). No. of bitstreams: 1
scan0002.pdf: 503634 bytes, checksum: b49f3532c31ed59e1471e95da16721bc (MD5)
  Previous issue date: 2019-07-20||Made available in DSpace on 2021-04-07T08:50:36Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
scan0002.pdf: 503634 bytes, checksum: b49f3532c31ed59e1471e95da16721bc (MD5)
  Previous issue date: 2019-07-20",,,,"http://localhost:8080/xmlui/handle/108/155709",,,,"The Hindu",,"DRDO||DIPAS||RAF",,,"Women in CRPF will soon get specially designed body gear",,"Article"
"f49bb8b5-e498-42e2-a8f6-441204bfc2f9","108/2",,"2021-04-07T08:49:32Z","2016-12-08T10:50:29Z","2021-04-07T08:49:32Z","2016-12-08T10:50:29Z","2011-04-05",,"Made available in DSpace on 2016-12-08T10:50:29Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: 5377e2da363af12346e0fdc129f52cd9 (MD5)
battery.pdf: 13327 bytes, checksum: b1c58c3bdadc7a5f54e632df0036ec1d (MD5)
  Previous issue date: 2011-04-05||Made available in DSpace on 2021-04-07T08:49:32Z (GMT). No. of bitstreams: 2
battery.pdf: 13327 bytes, checksum: b1c58c3bdadc7a5f54e632df0036ec1d (MD5)
license.txt: 1831 bytes, checksum: 5377e2da363af12346e0fdc129f52cd9 (MD5)
  Previous issue date: 2011-04-05",,,,"http://localhost:8080/xmlui/handle/108/84623","en",,"University of Illions",,"Battery||Power source||Electronic device||Digital memory",,,"University Of Illinois Develop Technology That May Make Batteries 100 Times More Efficient",,"Article",
"f679bc65-42d2-4d85-879b-92e0b6d4aef6","108/2","Dighe, Sandeep","2021-04-07T08:51:44Z","2017-03-07T04:41:47Z","2021-04-07T08:51:44Z","2017-03-07T04:41:47Z","2017-02-12",,"Submitted by Ajay Pandey (akpandey@arde.org) on 2017-03-07T04:41:47Z
No. of bitstreams: 1
3Pune0001.pdf: 355108 bytes, checksum: cc267b6e6b72241e8662dc1fa1b4e8c6 (MD5)||Made available in DSpace on 2017-03-07T04:41:47Z (GMT). No. of bitstreams: 1
3Pune0001.pdf: 355108 bytes, checksum: cc267b6e6b72241e8662dc1fa1b4e8c6 (MD5)
  Previous issue date: 2017-02-12||Made available in DSpace on 2021-04-07T08:51:44Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
3Pune0001.pdf: 355108 bytes, checksum: cc267b6e6b72241e8662dc1fa1b4e8c6 (MD5)
  Previous issue date: 2017-02-12",,,"The Times of India, 12 February 2017","http://localhost:8080/xmlui/handle/108/148935",,,,,,"DRDO Labs||ARDE||Interceptor Missile||HEMRL||Missile Test",,,"3 Pune DRDO labs' hand in missile launch",,
"f6f8059a-cc40-4f1c-8673-2173565b1146","108/2","The Indian Express","2021-04-07T08:50:52Z","2018-04-19T08:16:32Z","2021-04-07T08:50:52Z","2018-04-19T08:16:32Z","2018-04-11",,"Submitted by NEERAJ KUMAR AGRAHARI (nkagrahari@arde.org) on 2018-04-19T08:16:32Z
No. of bitstreams: 1
c0e90234-07ea-4075-ae37-b419176dd024.jpg: 143416 bytes, checksum: 0cf8708cebe36e8a5e432d1c6fe15dcf (MD5)||Made available in DSpace on 2018-04-19T08:16:32Z (GMT). No. of bitstreams: 1
c0e90234-07ea-4075-ae37-b419176dd024.jpg: 143416 bytes, checksum: 0cf8708cebe36e8a5e432d1c6fe15dcf (MD5)
  Previous issue date: 2018-04-11||Made available in DSpace on 2021-04-07T08:50:52Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
c0e90234-07ea-4075-ae37-b419176dd024.jpg: 143416 bytes, checksum: 0cf8708cebe36e8a5e432d1c6fe15dcf (MD5)
  Previous issue date: 2018-04-11",,,,"http://localhost:8080/xmlui/handle/108/153365",,,,"The Indian Express",,"Defexpo||Ministry of defence||DRDO",,,"TN to emerge as major defence hub : Sitharaman",,
"f80a2da9-f3fb-4c2e-b9dd-2d1b57affe3e","108/2","Shukla, Ajai","2021-04-07T08:49:38Z","2016-12-08T10:50:27Z","2021-04-07T08:49:38Z","2016-12-08T10:50:27Z","2014",,"Made available in DSpace on 2016-12-08T10:50:27Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: 865d258baf6bcca32b48f28825d2c43a (MD5)
drdo.pdf: 102433 bytes, checksum: 4dbdb8be39550edcdacd1e88f5ed887f (MD5)
  Previous issue date: 2014||Made available in DSpace on 2021-04-07T08:49:38Z (GMT). No. of bitstreams: 2
drdo.pdf: 102433 bytes, checksum: 4dbdb8be39550edcdacd1e88f5ed887f (MD5)
license.txt: 1831 bytes, checksum: 865d258baf6bcca32b48f28825d2c43a (MD5)
  Previous issue date: 2014",,"Business Standard, 21 August 2014",,"http://localhost:8080/xmlui/handle/108/84609","en",,,,"DRDO Award||Prime Misiter Speech",,,"Better innovation for the military: Modi to DRDO",,"Article",
"f81a8641-c6bf-482f-8518-9717495395bf","108/2","NASA","2021-04-07T08:50:43Z","2018-09-20T09:01:33Z","2021-04-07T08:50:43Z","2018-09-20T09:01:33Z","2018-09-17",,"Submitted by NEERAJ KUMAR AGRAHARI (nkagrahari@arde.org) on 2018-09-20T09:01:33Z
No. of bitstreams: 1
NASA.pdf: 658920 bytes, checksum: b51961fd1c0953d167b622573b59d734 (MD5)||Made available in DSpace on 2018-09-20T09:01:33Z (GMT). No. of bitstreams: 1
NASA.pdf: 658920 bytes, checksum: b51961fd1c0953d167b622573b59d734 (MD5)
  Previous issue date: 2018-09-17||Made available in DSpace on 2021-04-07T08:50:43Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
NASA.pdf: 658920 bytes, checksum: b51961fd1c0953d167b622573b59d734 (MD5)
  Previous issue date: 2018-09-17",,,,"http://localhost:8080/xmlui/handle/108/154304",,"en_US",,"The Indian Express",,"Laser satelite||ICESat-2||NASA",,,"NASA launches laser satellite to track ice loss",,"Article"
"f89fb3a2-a6e8-4132-b69b-d01fbbb18b09","108/2","Mallikarjun, Y","2021-04-07T08:50:30Z","2016-12-08T10:50:18Z","2021-04-07T08:50:30Z","2016-12-08T10:50:18Z","2012",,"Made available in DSpace on 2016-12-08T10:50:18Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: f43efd7001801f67c7db7cb86718b216 (MD5)
seeker.pdf: 70584 bytes, checksum: e94c5dc4b38fbb8ec3f1f08146fbbf2a (MD5)
  Previous issue date: 2012||Made available in DSpace on 2021-04-07T08:50:30Z (GMT). No. of bitstreams: 2
seeker.pdf: 70584 bytes, checksum: e94c5dc4b38fbb8ec3f1f08146fbbf2a (MD5)
license.txt: 1831 bytes, checksum: f43efd7001801f67c7db7cb86718b216 (MD5)
  Previous issue date: 2012",,"The Hindu, 21 February 2012",,"http://localhost:8080/xmlui/handle/108/84533","en_US",,,,"Seeker||PGMs||RCI||DRDO",,,"DRDO scientists to develop advanced seekers for tactical missiles",,"Article",
"f90ae39c-b3fd-48cb-9c67-4796d84e562c","108/2","Shukla, Ajai","2021-04-07T08:51:46Z","2016-12-08T10:50:32Z","2021-04-07T08:51:46Z","2016-12-08T10:50:32Z","2011-11-24",,"Made available in DSpace on 2016-12-08T10:50:32Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: 9d3777b606e9746c690853888cd678a7 (MD5)
arjun3.pdf: 41669 bytes, checksum: c4714d858e08b11cf6201e3dc53adce7 (MD5)
  Previous issue date: 2011-11-24||Made available in DSpace on 2021-04-07T08:51:46Z (GMT). No. of bitstreams: 2
arjun3.pdf: 41669 bytes, checksum: c4714d858e08b11cf6201e3dc53adce7 (MD5)
license.txt: 1831 bytes, checksum: 9d3777b606e9746c690853888cd678a7 (MD5)
  Previous issue date: 2011-11-24",,,,"http://localhost:8080/xmlui/handle/108/84653",,,,,"MBT||Arjun",,,"T-90 tank: Technology transfer, supply of assemblies hit Russian stonewall",,,
"f95161cf-bdbd-40b0-8e07-1e0345cec429","108/2","Task and Purpose","2021-04-07T08:49:23Z","2020-10-19T06:11:13Z","2021-04-07T08:49:23Z","2020-10-19T06:11:13Z","2020-10-19",,"Submitted by NEERAJ KUMAR AGRAHARI (nkagrahari@arde.org) on 2020-10-19T06:11:13Z
No. of bitstreams: 1
task and.pdf: 227151 bytes, checksum: 1dca5d037613801da653a26d170eb9cb (MD5)||Made available in DSpace on 2020-10-19T06:11:13Z (GMT). No. of bitstreams: 1
task and.pdf: 227151 bytes, checksum: 1dca5d037613801da653a26d170eb9cb (MD5)
  Previous issue date: 2020-10-19||Made available in DSpace on 2021-04-07T08:49:23Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
task and.pdf: 227151 bytes, checksum: 1dca5d037613801da653a26d170eb9cb (MD5)
  Previous issue date: 2020-10-19",,,,"http://localhost:8080/xmlui/handle/108/173117",,,,"Task and purpose.com",,"TASS||Ratnik-3||Tactical Assault Light Operator Suit (TALOS)",,,"Russia just released footage of a brand new combat exoskeleton in action",,
"fa3fdb78-c1a5-45d8-a626-d7e46e9500ad","108/2","Shukla, Ajai","2021-04-07T08:49:37Z","2016-12-08T10:50:28Z","2021-04-07T08:49:37Z","2016-12-08T10:50:28Z","2012-03-29",,"Made available in DSpace on 2016-12-08T10:50:28Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: 9d747d9830e90b421c63038c91dd4e0a (MD5)
Defexpo.pdf: 49521 bytes, checksum: 42c5670e5fd256ba1891ad30a78c6a29 (MD5)
  Previous issue date: 2012-03-29||Made available in DSpace on 2021-04-07T08:49:37Z (GMT). No. of bitstreams: 2
Defexpo.pdf: 49521 bytes, checksum: 42c5670e5fd256ba1891ad30a78c6a29 (MD5)
license.txt: 1831 bytes, checksum: 9d747d9830e90b421c63038c91dd4e0a (MD5)
  Previous issue date: 2012-03-29",,"Business Standard, New Delhi, 29 March 2012",,"http://localhost:8080/xmlui/handle/108/84611","en",,,,"Defence Exhibition||DefExpo||India",,,"Defexpo India 2012 kicks off today",,"Article",
"fb6100e7-14ad-4b21-9fcb-2b7e67a7c943","108/2",,"2021-04-07T08:49:30Z","2016-12-08T10:50:29Z","2021-04-07T08:49:30Z","2016-12-08T10:50:29Z","2011-02-10",,"Made available in DSpace on 2016-12-08T10:50:29Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: 8fde4e2a517215e240e581ae4fb906ad (MD5)
UKagency.pdf: 13346 bytes, checksum: bfc78188cf6e33dc1573e04ab3e5648a (MD5)
  Previous issue date: 2011-02-10||Made available in DSpace on 2021-04-07T08:49:30Z (GMT). No. of bitstreams: 2
UKagency.pdf: 13346 bytes, checksum: bfc78188cf6e33dc1573e04ab3e5648a (MD5)
license.txt: 1831 bytes, checksum: 8fde4e2a517215e240e581ae4fb906ad (MD5)
  Previous issue date: 2011-02-10",,"The Times of India, 10 February 2011",,"http://localhost:8080/xmlui/handle/108/84627","en",,,,"DRO||UK||Collaboration||DSTL",,,"UK agency inks deal with DRDO",,"Article",
"fbf0a503-d410-46e4-9b5a-f98b027480f0","108/2","Pandit, Rajat","2021-04-07T08:51:27Z","2017-05-18T11:26:25Z","2021-04-07T08:51:27Z","2017-05-18T11:26:25Z","2017-05-18",,"Submitted by Ajay Pandey (akpandey@arde.org) on 2017-05-18T11:26:25Z
No. of bitstreams: 1
news 1 NPC - 18 May, 2017.pdf: 512854 bytes, checksum: e22e071071e208d2af20b17234d8062a (MD5)||Made available in DSpace on 2017-05-18T11:26:25Z (GMT). No. of bitstreams: 1
news 1 NPC - 18 May, 2017.pdf: 512854 bytes, checksum: e22e071071e208d2af20b17234d8062a (MD5)
  Previous issue date: 2017-05-18||Made available in DSpace on 2021-04-07T08:51:27Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
news 1 NPC - 18 May, 2017.pdf: 512854 bytes, checksum: e22e071071e208d2af20b17234d8062a (MD5)
  Previous issue date: 2017-05-18",,,"The Times of India, 18 May 2017","http://localhost:8080/xmlui/handle/108/149545",,,,,,"Ultra light howitzer||M777||ULH||BAE System||Bofors Gun",,,"Bofors jinx breaks : 155mm artillery guns land today",,
