id,collection,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued[],dc.description.provenance[en],dc.identifier.uri,dc.publisher[en_US],dc.subject[],dc.title[],dc.title[en_US]
"a9584a8e-0f0a-4b7a-bd03-72296dcbc88a","108/22","ASM HB Volume 13A : Corrosion: Fundamentals, Testing, and Protection : Methods of Corrosion Protection","2021-05-11T09:30:15Z","2016-12-06T04:04:17Z","2021-05-11T09:30:15Z","2016-12-06T04:04:17Z","2010","Made available in DSpace on 2016-12-06T04:04:17Z (GMT). No. of bitstreams: 1
asmhba0003689.pdf: 571797 bytes, checksum: f109f16128193f2c0e91f245336fd0b0 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:15Z (GMT). No. of bitstreams: 1
asmhba0003689.pdf: 571797 bytes, checksum: f109f16128193f2c0e91f245336fd0b0 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33470",,"ASM HB Volume 13A||Methods of Corrosion Protection","Batch Process Hot Dip Galvanizing",
"d8d3ff23-d463-4926-9974-be888b36f644","108/22","ASM HB Volume 13A : Corrosion: Fundamentals, Testing, and Protection : Reference Information","2021-05-11T09:30:16Z","2016-12-06T04:04:16Z","2021-05-11T09:30:16Z","2016-12-06T04:04:16Z","2010","Made available in DSpace on 2016-12-06T04:04:16Z (GMT). No. of bitstreams: 1
asmhba0003718.pdf: 498501 bytes, checksum: 3162e185813fa930f26066552e3cf45a (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:16Z (GMT). No. of bitstreams: 1
asmhba0003718.pdf: 498501 bytes, checksum: 3162e185813fa930f26066552e3cf45a (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33453",,"ASM HB Volume 13A||Reference Information","Glossary of Terms",
"a892006e-67e1-48d2-af19-d5904c0cbf42","108/22","ASM Handbook Volume 3 : Alloy Phase Diagrams  : Binary Phase Diagrams","2021-05-11T09:30:18Z","2016-12-06T04:04:16Z","2021-05-11T09:30:18Z","2016-12-06T04:04:16Z","2010","Made available in DSpace on 2016-12-06T04:04:16Z (GMT). No. of bitstreams: 1
asmhba0000822.pdf: 213169 bytes, checksum: a0a5bd13001379531846b2c8682cd1ae (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:18Z (GMT). No. of bitstreams: 1
asmhba0000822.pdf: 213169 bytes, checksum: a0a5bd13001379531846b2c8682cd1ae (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33450",,"ASM HB Volume 3||Binary Phase Diagrams","Gd (Gadolinium) Binary Alloy Phase Diagrams",
"d1487c0f-39f0-4605-bbc3-a54c8c34f5d1","108/22","ASM HB Volume 13A : Corrosion: Fundamentals, Testing, and Protection : Fundamentals of Corrosion","2021-05-11T09:30:19Z","2016-12-06T04:04:17Z","2021-05-11T09:30:19Z","2016-12-06T04:04:17Z","2010","Made available in DSpace on 2016-12-06T04:04:17Z (GMT). No. of bitstreams: 1
asmhba0003595.pdf: 463667 bytes, checksum: 1ace642f85eaa6710aa019b0ddca97cc (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:19Z (GMT). No. of bitstreams: 1
asmhba0003595.pdf: 463667 bytes, checksum: 1ace642f85eaa6710aa019b0ddca97cc (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33464",,"ASM HB Volume 13A||Fundamentals of Corrosion","Electropolishing",
"cd76ac74-a7de-4c9f-86e2-eb0d55ad467e","108/22","ASM HB Volume 18 : Friction, Lubrication, and Wear Technology : Laboratory Characterization Techniques","2021-05-11T09:30:21Z","2016-12-06T04:04:16Z","2021-05-11T09:30:21Z","2016-12-06T04:04:16Z","2010","Made available in DSpace on 2016-12-06T04:04:16Z (GMT). No. of bitstreams: 1
asmhba0002293.pdf: 1490451 bytes, checksum: d8bc5d33afd4f0385524135771417468 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:21Z (GMT). No. of bitstreams: 1
asmhba0002293.pdf: 1490451 bytes, checksum: d8bc5d33afd4f0385524135771417468 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33459",,"ASM HB Volume 18||Laboratory Characterization Techniques","Surface Temperature Measurement",
"a4cd7858-1180-4aae-b767-58e30ef8afdd","108/22","ASM HB Volume 18 : Friction, Lubrication, and Wear Technology : Wear","2021-05-11T09:30:22Z","2016-12-06T04:04:18Z","2021-05-11T09:30:22Z","2016-12-06T04:04:18Z","2010","Made available in DSpace on 2016-12-06T04:04:18Z (GMT). No. of bitstreams: 1
asmhba0002261.pdf: 524659 bytes, checksum: c73c472de0da94eda036220357d4ef7c (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:22Z (GMT). No. of bitstreams: 1
asmhba0002261.pdf: 524659 bytes, checksum: c73c472de0da94eda036220357d4ef7c (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33479",,"ASM HB Volume 18||Wear","Introduction to Wear",
"fca1d999-fafb-4e4e-922f-1e26c5cce667","108/22","ASM HB Volume 16 : Machining : Machining of Specific Metals and Alloys","2021-05-11T09:30:24Z","2016-12-06T04:03:45Z","2021-05-11T09:30:24Z","2016-12-06T04:03:45Z","2010","Made available in DSpace on 2016-12-06T04:03:45Z (GMT). No. of bitstreams: 1
asmhba0002187.pdf: 387779 bytes, checksum: b6b32e35b73b2a4d12d44e992ff0b89c (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:24Z (GMT). No. of bitstreams: 1
asmhba0002187.pdf: 387779 bytes, checksum: b6b32e35b73b2a4d12d44e992ff0b89c (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33082",,"ASM HB Volume 16||Machining of Specific Metals and Alloys","Machining of Zinc Alloy Die Castings",
"48e4e728-c8c7-4e8d-a41f-36c8b2a677b8","108/22","ASM HB Volume 18 : Friction, Lubrication, and Wear Technology : Friction and Wear of Components","2021-05-11T09:30:25Z","2016-12-06T04:04:16Z","2021-05-11T09:30:25Z","2016-12-06T04:04:16Z","2010","Made available in DSpace on 2016-12-06T04:04:16Z (GMT). No. of bitstreams: 1
asmhba0002303.pdf: 1935271 bytes, checksum: 62a24e1a379d24b6f7ba26998ee613d3 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:25Z (GMT). No. of bitstreams: 1
asmhba0002303.pdf: 1935271 bytes, checksum: 62a24e1a379d24b6f7ba26998ee613d3 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33457",,"ASM HB Volume 18||Friction and Wear of Components","Friction, Lubrication, and Wear of Gears",
"2383054d-eb6d-41df-acc1-5124dbd8b80a","108/22","ASM HB Volume 13A : Corrosion: Fundamentals, Testing, and Protection : Methods of Corrosion Protection","2021-05-11T09:30:27Z","2016-12-06T04:04:15Z","2021-05-11T09:30:27Z","2016-12-06T04:04:15Z","2010","Made available in DSpace on 2016-12-06T04:04:15Z (GMT). No. of bitstreams: 1
asmhba0003680.pdf: 226880 bytes, checksum: 36801e6b2d1db5e1f59781a8e5ccc313 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:27Z (GMT). No. of bitstreams: 1
asmhba0003680.pdf: 226880 bytes, checksum: 36801e6b2d1db5e1f59781a8e5ccc313 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33447",,"ASM HB Volume 13A||Methods of Corrosion Protection","Aluminum Anodizing",
"6002856f-c0c9-43d9-afc8-b050861c64a3","108/22","ASM HB Volume 18 : Friction, Lubrication, and Wear Technology : Wear","2021-05-11T09:30:29Z","2016-12-06T04:04:16Z","2021-05-11T09:30:29Z","2016-12-06T04:04:16Z","2010","Made available in DSpace on 2016-12-06T04:04:16Z (GMT). No. of bitstreams: 1
asmhba0002266.pdf: 1518958 bytes, checksum: 95ea51758ac73b1349ba75c7b6f8225c (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:29Z (GMT). No. of bitstreams: 1
asmhba0002266.pdf: 1518958 bytes, checksum: 95ea51758ac73b1349ba75c7b6f8225c (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33454",,"ASM HB Volume 18||Wear","Cavitation Erosion",
"5f7ffaaa-3511-4728-b5d9-e13068cad08d","108/22","ASM HB Volume 13A : Corrosion: Fundamentals, Testing, and Protection : Forms of Corrosion","2021-05-11T09:30:31Z","2016-12-06T04:04:17Z","2021-05-11T09:30:31Z","2016-12-06T04:04:17Z","2010","Made available in DSpace on 2016-12-06T04:04:17Z (GMT). No. of bitstreams: 1
asmhba0003623.pdf: 592765 bytes, checksum: 670350f3c3ab1b42f50368add313ed52 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:31Z (GMT). No. of bitstreams: 1
asmhba0003623.pdf: 592765 bytes, checksum: 670350f3c3ab1b42f50368add313ed52 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33467",,"ASM HB Volume 13A||Forms of Corrosion","Corrosion of Nonferrous Alloy Weldments",
"f932a067-5553-4bee-b1ed-95729d78ad8f","108/22","ASM HB Volume 18 : Friction, Lubrication, and Wear Technology : Wear","2021-05-11T09:30:33Z","2016-12-06T04:04:17Z","2021-05-11T09:30:33Z","2016-12-06T04:04:17Z","2010","Made available in DSpace on 2016-12-06T04:04:17Z (GMT). No. of bitstreams: 1
asmhba0002262.pdf: 1998157 bytes, checksum: 19cb38fc726bc352db85a3eb96412a08 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:33Z (GMT). No. of bitstreams: 1
asmhba0002262.pdf: 1998157 bytes, checksum: 19cb38fc726bc352db85a3eb96412a08 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33462",,"ASM HB Volume 18||Wear","Surface Damage",
"13247469-ab96-4625-8aea-9ddbc191a8fc","108/22","ASM HB Volume 13A : Corrosion: Fundamentals, Testing, and Protection : Corrosion Testing and Evaluation","2021-05-11T09:30:35Z","2016-12-06T04:04:16Z","2021-05-11T09:30:35Z","2016-12-06T04:04:16Z","2010","Made available in DSpace on 2016-12-06T04:04:16Z (GMT). No. of bitstreams: 1
asmhba0003658.pdf: 449976 bytes, checksum: a2b2fdfb56f4f94796557a0e95cd365c (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:35Z (GMT). No. of bitstreams: 1
asmhba0003658.pdf: 449976 bytes, checksum: a2b2fdfb56f4f94796557a0e95cd365c (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33451",,"ASM HB Volume 13A||Corrosion Testing and Evaluation","Corrosion Monitoring Using Microwave and Guided Wave Nondestructive Evaluation",
"74b54115-a4e0-4515-8eb0-09137237a301","108/22","ASM Handbook Volume 3 : Alloy Phase Diagrams  : Binary Phase Diagrams","2021-05-11T09:30:37Z","2016-12-06T04:04:17Z","2021-05-11T09:30:37Z","2016-12-06T04:04:17Z","2010","Made available in DSpace on 2016-12-06T04:04:17Z (GMT). No. of bitstreams: 1
asmhba0000849.pdf: 137267 bytes, checksum: 1607b0c0a0051ed303e908dd0233a745 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:37Z (GMT). No. of bitstreams: 1
asmhba0000849.pdf: 137267 bytes, checksum: 1607b0c0a0051ed303e908dd0233a745 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33472",,"ASM HB Volume 3||Binary Phase Diagrams","Pt (Platinum) Binary Alloy Phase Diagrams",
"2dc209bf-2055-49e6-90b7-628ced7b9c1c","108/22","ASM HB Volume 18 : Friction, Lubrication, and Wear Technology : Lubricants and Lubrications","2021-05-11T09:30:39Z","2016-12-06T04:04:17Z","2021-05-11T09:30:39Z","2016-12-06T04:04:17Z","2010","Made available in DSpace on 2016-12-06T04:04:17Z (GMT). No. of bitstreams: 1
asmhba0002253.pdf: 1789428 bytes, checksum: 1aab1005a2280ba9f58e594fc43581f2 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:39Z (GMT). No. of bitstreams: 1
asmhba0002253.pdf: 1789428 bytes, checksum: 1aab1005a2280ba9f58e594fc43581f2 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33465",,"ASM HB Volume 18||Lubricants and Lubrications","Lubrication Regimes",
"e010efa8-ca59-46f5-9498-34b918ae9c65","108/22","ASM HB Volume 13A : Corrosion: Fundamentals, Testing, and Protection : Corrosion Testing and Evaluation","2021-05-11T09:30:40Z","2016-12-06T04:04:16Z","2021-05-11T09:30:40Z","2016-12-06T04:04:16Z","2010","Made available in DSpace on 2016-12-06T04:04:16Z (GMT). No. of bitstreams: 1
asmhba0003642.pdf: 666602 bytes, checksum: a678b46d076ee1782c1dd9a7808582c2 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:40Z (GMT). No. of bitstreams: 1
asmhba0003642.pdf: 666602 bytes, checksum: a678b46d076ee1782c1dd9a7808582c2 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33460",,"ASM HB Volume 13A||Corrosion Testing and Evaluation","Modeling Corrosion Processes",
"e863dff8-ffed-407f-ae56-db5d0fde0193","108/22","ASM HB Volume 18 : Friction, Lubrication, and Wear Technology : Materials for Friction and Wear Applications","2021-05-11T09:30:42Z","2016-12-06T04:04:17Z","2021-05-11T09:30:42Z","2016-12-06T04:04:17Z","2010","Made available in DSpace on 2016-12-06T04:04:17Z (GMT). No. of bitstreams: 1
asmhba0002330.pdf: 1691808 bytes, checksum: 6870448a7440ea645bc80533723b59c1 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:42Z (GMT). No. of bitstreams: 1
asmhba0002330.pdf: 1691808 bytes, checksum: 6870448a7440ea645bc80533723b59c1 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33474",,"ASM HB Volume 18||Materials for Friction and Wear Applications","Friction and Wear of Titanium Alloys",
"8ff5c873-70df-493b-8bfd-9a141b1371d0","108/22","ASM HB Volume 6 : Welding, Brazing, and Soldering : Cutting Processes","2021-05-11T09:30:44Z","2016-12-06T04:03:45Z","2021-05-11T09:30:44Z","2016-12-06T04:03:45Z","2010","Made available in DSpace on 2016-12-06T04:03:45Z (GMT). No. of bitstreams: 1
asmhba0001483.pdf: 1028000 bytes, checksum: 16b2919c711c8e2fd47629100f81ae2d (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:44Z (GMT). No. of bitstreams: 1
asmhba0001483.pdf: 1028000 bytes, checksum: 16b2919c711c8e2fd47629100f81ae2d (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33083",,"ASM HB Volume 6||Cutting Processes","Oxyfuel Gas Cutting",
"aa04d2bf-7cf7-4c5c-9297-2830d0a4496a","108/22","ASM HB Volume 18 : Friction, Lubrication, and Wear Technology : Wear","2021-05-11T09:30:45Z","2016-12-06T04:04:18Z","2021-05-11T09:30:45Z","2016-12-06T04:04:18Z","2010","Made available in DSpace on 2016-12-06T04:04:18Z (GMT). No. of bitstreams: 1
asmhba0002272.pdf: 1448621 bytes, checksum: cd2b0fa23a1c94ff66da92bf1f8d1002 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:45Z (GMT). No. of bitstreams: 1
asmhba0002272.pdf: 1448621 bytes, checksum: cd2b0fa23a1c94ff66da92bf1f8d1002 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33481",,"ASM HB Volume 18||Wear","Impact Wear",
"7f14bf1e-2efe-4f2e-86c9-ff8e720ef22d","108/22","ASM HB Volume 18 : Friction, Lubrication, and Wear Technology : Friction and Wear of Components","2021-05-11T09:30:47Z","2016-12-06T04:04:17Z","2021-05-11T09:30:47Z","2016-12-06T04:04:17Z","2010","Made available in DSpace on 2016-12-06T04:04:17Z (GMT). No. of bitstreams: 1
asmhba0002312.pdf: 1345139 bytes, checksum: 263d582efdb7eb8f06a49c1530829204 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:47Z (GMT). No. of bitstreams: 1
asmhba0002312.pdf: 1345139 bytes, checksum: 263d582efdb7eb8f06a49c1530829204 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33471",,"ASM HB Volume 18||Friction and Wear of Components","Friction and Wear of Compressors",
"5146c6e0-a7c4-48e4-aed5-69d56057e048","108/22","ASM HB Volume 18 : Friction, Lubrication, and Wear Technology : Laboratory Characterization Techniques","2021-05-11T09:30:49Z","2016-12-06T04:04:17Z","2021-05-11T09:30:49Z","2016-12-06T04:04:17Z","2010","Made available in DSpace on 2016-12-06T04:04:17Z (GMT). No. of bitstreams: 1
asmhba0002290.pdf: 1087609 bytes, checksum: 0cb861218ac69ffcc6779d98387c6eff (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:49Z (GMT). No. of bitstreams: 1
asmhba0002290.pdf: 1087609 bytes, checksum: 0cb861218ac69ffcc6779d98387c6eff (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33469",,"ASM HB Volume 18||Laboratory Characterization Techniques","Microindentation Hardness Testing",
"7d446cfd-a509-4866-8ce6-b0080359346c","108/22","ASM HB Volume 13A : Corrosion: Fundamentals, Testing, and Protection : Forms of Corrosion","2021-05-11T09:30:50Z","2016-12-06T04:04:17Z","2021-05-11T09:30:50Z","2016-12-06T04:04:17Z","2010","Made available in DSpace on 2016-12-06T04:04:17Z (GMT). No. of bitstreams: 1
asmhba0003631.pdf: 1122761 bytes, checksum: 82f87e09a8214f5a7f5d3b2a1373e485 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:50Z (GMT). No. of bitstreams: 1
asmhba0003631.pdf: 1122761 bytes, checksum: 82f87e09a8214f5a7f5d3b2a1373e485 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33463",,"ASM HB Volume 13A||Forms of Corrosion","Forms of Mechanically Assisted Degradation",
"bd91661b-2c54-4ea8-84ea-87a46c9588be","108/22","ASM HB Volume 13A : Corrosion: Fundamentals, Testing, and Protection : Methods of Corrosion Protection","2021-05-11T09:30:52Z","2016-12-06T04:04:17Z","2021-05-11T09:30:52Z","2016-12-06T04:04:17Z","2010","Made available in DSpace on 2016-12-06T04:04:17Z (GMT). No. of bitstreams: 1
asmhba0003694.pdf: 402018 bytes, checksum: e72e051f941a7853fba1fb656ebaaf86 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:52Z (GMT). No. of bitstreams: 1
asmhba0003694.pdf: 402018 bytes, checksum: e72e051f941a7853fba1fb656ebaaf86 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33476",,"ASM HB Volume 13A||Methods of Corrosion Protection","Paint Systems",
"bfae913b-7120-49cd-881a-ae36881faaff","108/22","ASM HB Volume 13A : Corrosion: Fundamentals, Testing, and Protection : Tools for the Corrosionist","2021-05-11T09:30:54Z","2016-12-06T04:04:18Z","2021-05-11T09:30:54Z","2016-12-06T04:04:18Z","2010","Made available in DSpace on 2016-12-06T04:04:18Z (GMT). No. of bitstreams: 1
asmhba0003710.pdf: 414071 bytes, checksum: edf967e648f58d309ee18eeccedbd8d5 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:54Z (GMT). No. of bitstreams: 1
asmhba0003710.pdf: 414071 bytes, checksum: edf967e648f58d309ee18eeccedbd8d5 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33478",,"ASM HB Volume 13A||Tools for the Corrosionist","Applications of Modern Analytical Instruments in Corrosion",
"ff2ae425-f07a-4c9b-bb26-e6851e5ea712","108/22","ASM HB Volume 13A : Corrosion: Fundamentals, Testing, and Protection : Methods of Corrosion Protection","2021-05-11T09:30:55Z","2016-12-06T04:04:17Z","2021-05-11T09:30:55Z","2016-12-06T04:04:17Z","2010","Made available in DSpace on 2016-12-06T04:04:17Z (GMT). No. of bitstreams: 1
asmhba0003672.pdf: 308556 bytes, checksum: e2334b64af8a2e4648e84865f86e06f9 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:55Z (GMT). No. of bitstreams: 1
asmhba0003672.pdf: 308556 bytes, checksum: e2334b64af8a2e4648e84865f86e06f9 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33473",,"ASM HB Volume 13A||Methods of Corrosion Protection","Introduction to Methods of Corrosion Protection",
"9d6fb812-3f32-469e-b743-c5ff938ad40e","108/22","ASM HB Volume 13A : Corrosion: Fundamentals, Testing, and Protection : Fundamentals of Corrosion","2021-05-11T09:30:57Z","2016-12-06T04:04:18Z","2021-05-11T09:30:57Z","2016-12-06T04:04:18Z","2010","Made available in DSpace on 2016-12-06T04:04:18Z (GMT). No. of bitstreams: 1
asmhba0003716.pdf: 335207 bytes, checksum: 8b047c8686ef4bc5c3bb4473cab004f6 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:57Z (GMT). No. of bitstreams: 1
asmhba0003716.pdf: 335207 bytes, checksum: 8b047c8686ef4bc5c3bb4473cab004f6 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33480",,"ASM HB Volume 13A||Fundamentals of Corrosion","Introduction to Fundamentals of Corrosion in Gases",
"88489b35-30de-4d7d-81ec-be94127e2a7a","108/22","ASM HB Volume 14A : Metalworking: Bulk Forming : Evaluation of Workability","2021-05-11T09:30:59Z","2016-12-06T04:04:18Z","2021-05-11T09:30:59Z","2016-12-06T04:04:18Z","2010","Made available in DSpace on 2016-12-06T04:04:18Z (GMT). No. of bitstreams: 1
asmhba0009004.pdf: 1880203 bytes, checksum: 3b550d75b1da9cb39e481f5fd378b471 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:30:59Z (GMT). No. of bitstreams: 1
asmhba0009004.pdf: 1880203 bytes, checksum: 3b550d75b1da9cb39e481f5fd378b471 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33483",,"ASM HB Volume 14A||Evaluation of Workability","Workability Theory and Application in Bulk Forming Processes",
